id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1177200475424337923,1177200475424337923,1569501439000,2019-09-26,09:37:19,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Empezamos con nuestra primera charla plenaria. Es el turno de @minebocek y su presentación la podés encontrar acá! http://rstd.io/r4all-latinR ,['minebocek'],['http://rstd.io/r4all-latinR'],[],0,9,17,[],[],https://twitter.com/LatinR_Conf/status/1177200475424337923,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '229564414', 'username': 'minebocek'}]",
1177199774082187265,1177199273064173568,1569501272000,2019-09-26,09:34:32,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Muy interesante la charla de @raimun2 de la @UAI_CL 😃,"['raimun2', 'uai_cl']",[],[],0,0,3,[],[],https://twitter.com/LatinR_Conf/status/1177199774082187265,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '83974993', 'username': 'raimun2'}, {'user_id': '61495231', 'username': 'UAI_CL'}]",
1177199273064173568,1177199273064173568,1569501152000,2019-09-26,09:32:32,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Ahora @raimun2 nos cuenta cómo generó sus mapas para analítica de deportes de montaña 🗺 ❇️ 25% de la población tiene un cerro a menos de 3  km de distancia  ❇️ 100% un cerro a menos de 10 km de distancia pic.twitter.com/l8ziSS7yXX,['raimun2'],[],['https://pbs.twimg.com/media/EFZAfueXsAYdiwP.jpg'],1,4,15,[],[],https://twitter.com/LatinR_Conf/status/1177199273064173568,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '83974993', 'username': 'raimun2'}]",
1177196373101481994,1177196373101481994,1569500461000,2019-09-26,09:21:01,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"Además, recordemos la regla del Pac-Man! Si charlamos en un círculo cerrado, no hay lugar para que la gente se sume 👯‍♀️👯‍♂️ pic.twitter.com/MZgZo8CMj2",[],[],['https://pbs.twimg.com/media/EFY9276XkAAHpzm.jpg'],0,4,21,[],[],https://twitter.com/LatinR_Conf/status/1177196373101481994,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1177195601911517187,1177195601911517187,1569500277000,2019-09-26,09:17:57,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@rivaquiroga y @_lacion_ abriendo #LatinR2019 #rstats #rstates pic.twitter.com/kwwdj2DnfT,"['rivaquiroga', '_lacion_']",[],"['https://pbs.twimg.com/media/EFY9JEfXkAA-ERi.jpg', 'https://pbs.twimg.com/media/EFY9JWuX4AASy1d.jpg', 'https://pbs.twimg.com/media/EFY9JqHXsAElrUk.jpg']",0,1,8,"['#latinr2019', '#rstats', '#rstates']",[],https://twitter.com/LatinR_Conf/status/1177195601911517187,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '166030592', 'username': 'rivaquiroga'}, {'user_id': '633700365', 'username': '_lacion_'}]",
1177195037832163330,1177195037832163330,1569500142000,2019-09-26,09:15:42,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Las badges incluyen formas y colores para detectar intereses en común! Acá su interpretación 😉 pic.twitter.com/xCdiAIuvax,[],[],"['https://pbs.twimg.com/media/EFY8pDmXoAAH5CW.jpg', 'https://pbs.twimg.com/media/EFY8pDkX4AADsS3.jpg']",0,2,12,[],[],https://twitter.com/LatinR_Conf/status/1177195037832163330,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1177191276543905792,1177191276543905792,1569499246000,2019-09-26,09:00:46,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Ya está todo listo para arrancar #LatinR2019 #rstats #rstates pic.twitter.com/zGQryLlMUA,[],[],"['https://pbs.twimg.com/media/EFY5NyXXYAATtIb.jpg', 'https://pbs.twimg.com/media/EFY5ORRXYAIwlM3.jpg']",1,3,13,"['#latinr2019', '#rstats', '#rstates']",[],https://twitter.com/LatinR_Conf/status/1177191276543905792,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1177191142993141760,1177191142993141760,1569499214000,2019-09-26,09:00:14,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Puedes seguir el streaming de la inauguración y la charla plenaria de @minebocek en el siguiente enlace:  http://bit.ly/latinr2019-streaming … #LatinR2019 #rstatsES,['minebocek'],['http://bit.ly/latinr2019-streaming'],[],0,6,7,"['#latinr2019', '#rstatses']",[],https://twitter.com/LatinR_Conf/status/1177191142993141760,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '229564414', 'username': 'minebocek'}]",
1177191133908279297,1177191133908279297,1569499212000,2019-09-26,09:00:12,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Hay equipo! 💪🏼 https://twitter.com/mirefresa/status/1177190873785884672 …,[],['https://twitter.com/mirefresa/status/1177190873785884672'],[],0,0,2,[],[],https://twitter.com/LatinR_Conf/status/1177191133908279297,False,https://twitter.com/mirefresa/status/1177190873785884672,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1177190429802074112,1176290511470125059,1569499044000,2019-09-26,08:57:24,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"Luego de la conferencia van a estar disponibles las presentaciones de quienes así lo prefieran, y lo iremos compartiendo!","['smontenegrom', 'rivaquiroga', 'wearerladies']",[],[],0,0,1,[],[],https://twitter.com/LatinR_Conf/status/1177190429802074112,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '828602049868730368', 'username': 'smontenegrom'}, {'user_id': '166030592', 'username': 'rivaquiroga'}, {'user_id': '1001511262545592320', 'username': 'WeAreRLadies'}]",
1177187709699461120,1177187709699461120,1569498395000,2019-09-26,08:46:35,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,¡Ya está todo listo para el comienzo del segundo día #LatinR2019!   Te esperamos Aula Magna 💫 pic.twitter.com/dvQzRXbUwv,[],[],"['https://pbs.twimg.com/media/EFY161UW4AAhSlx.jpg', 'https://pbs.twimg.com/media/EFY17_WWwAE9TL-.jpg', 'https://pbs.twimg.com/media/EFY18-3XYAIFE1v.jpg', 'https://pbs.twimg.com/media/EFY1-NnWkAAjwnd.jpg']",0,1,10,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1177187709699461120,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1177183534198480898,1177183534198480898,1569497400000,2019-09-26,08:30:00,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"Bom dia!  Para pessoas que participam de R-Ladies+ : Hoje iremos tirar uma foto, às 10h30, no Hall Central. Te esperamos!",[],[],[],0,0,1,[],[],https://twitter.com/LatinR_Conf/status/1177183534198480898,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1176975882772209664,1176902679760687104,1569447892000,2019-09-25,18:44:52,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Gracias a vos por venir! 🥳,"['encriptedu', 'hadleywickham', 'jbkunst']",[],[],0,0,0,[],[],https://twitter.com/LatinR_Conf/status/1176975882772209664,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '824739263824662528', 'username': 'EncriptedU'}, {'user_id': '69133574', 'username': 'hadleywickham'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176957017828855810,1176957017828855810,1569443394000,2019-09-25,17:29:54,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham sobre submitir paquetes a CRAN #LatinR2019 pic.twitter.com/X7uJYunUCJ,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVkG_MW4AMOmi0.jpg', 'https://pbs.twimg.com/media/EFVkId0XoAME1Ts.jpg', 'https://pbs.twimg.com/media/EFVkJ2fXkAAcFuC.jpg']",0,3,18,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176957017828855810,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176956451199361027,1176956451199361027,1569443259000,2019-09-25,17:27:39,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Los pasos para submitir tu paquete a CRAN @hadleywickham #LatinR2019 pic.twitter.com/ZiRzJhscHk,['hadleywickham'],[],['https://pbs.twimg.com/media/EFVjo94XkAYes7x.jpg'],0,3,17,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176956451199361027,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176955308561842176,1176955308561842176,1569442986000,2019-09-25,17:23:06,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre el envío de tu paquete a CRAN pic.twitter.com/2oVVc3HLrq,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVildHXYAAuMJC.jpg', 'https://pbs.twimg.com/media/EFVimw9XUAIx2g4.jpg']",0,1,2,[],[],https://twitter.com/LatinR_Conf/status/1176955308561842176,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176953877536677889,1176953877536677889,1569442645000,2019-09-25,17:17:25,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre documentar con #rmarkdown #LatinR2019 pic.twitter.com/zBMzfrE0hZ,['hadleywickham'],[],['https://pbs.twimg.com/media/EFVhPQlWkAE2tmI.jpg'],0,0,4,"['#rmarkdown', '#latinr2019']",[],https://twitter.com/LatinR_Conf/status/1176953877536677889,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176953538913755137,1176953538913755137,1569442565000,2019-09-25,17:16:05,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre #roxygen2 y sobre documentar paquetes pic.twitter.com/8Asok0HkAa,['hadleywickham'],[],['https://pbs.twimg.com/media/EFVg_m2X4AYqR4U.jpg'],0,0,2,['#roxygen2'],[],https://twitter.com/LatinR_Conf/status/1176953538913755137,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176952573946998785,1176952573946998785,1569442335000,2019-09-25,17:12:15,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,En este momento @jbkunst nos explica cómo utilizar tooltips para no saturar un gráfico de información y nos muestra algunos ejemplos  #highcharter #LatinR2019 #rstatses pic.twitter.com/VFUR961W2G,['jbkunst'],[],"['https://pbs.twimg.com/media/EFVgHHdXkAAtq7w.jpg', 'https://pbs.twimg.com/media/EFVgHHaW4AEBduu.jpg', 'https://pbs.twimg.com/media/EFVgHHcXUAEphLB.jpg']",1,1,8,"['#highcharter', '#latinr2019', '#rstatses']",[],https://twitter.com/LatinR_Conf/status/1176952573946998785,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176952135969398785,1176952135969398785,1569442230000,2019-09-25,17:10:30,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre test/check Workflow #LatinR2019 pic.twitter.com/tSZwhCIE9X,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVfpSHXYAAw0HI.jpg', 'https://pbs.twimg.com/media/EFVfrI9WkAIuqSX.jpg', 'https://pbs.twimg.com/media/EFVfs-wXoAcHNee.jpg']",0,0,1,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176952135969398785,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176947656519802881,1176947656519802881,1569441162000,2019-09-25,16:52:42,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"Si querés conocer más sobre el trabajo de @jbkunst, quién en estos momentos está dictando el tutorial de ""Visualización de datos con #Highcharter"", podés acceder a su blog ➡️ http://jkunst.com/blog/  #LatinR2019 #rstat #rstatses pic.twitter.com/fEetL6mjwL",['jbkunst'],['http://jkunst.com/blog/'],"['https://pbs.twimg.com/media/EFVbpC6WwAIOkqL.jpg', 'https://pbs.twimg.com/media/EFVbpC-WwAMFEsq.jpg']",0,14,47,"['#highcharter', '#latinr2019', '#rstat', '#rstatses']",[],https://twitter.com/LatinR_Conf/status/1176947656519802881,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176946756141162503,1176946756141162503,1569440947000,2019-09-25,16:49:07,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham sobre las ventajas de testear el código #LatinR2019 pic.twitter.com/ur5MNNxtxQ,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVax06XoAUZ68O.jpg', 'https://pbs.twimg.com/media/EFVazTGWsAAg42S.jpg', 'https://pbs.twimg.com/media/EFVa0xNXUAAV6cx.jpg']",0,1,6,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176946756141162503,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176945588639797249,1176902679760687104,1569440669000,2019-09-25,16:44:29,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,No hay problema! En cualquier momento (durante la conf) te podés acreditar!,"['encriptedu', 'hadleywickham', 'jbkunst']",[],[],1,0,0,[],[],https://twitter.com/LatinR_Conf/status/1176945588639797249,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '824739263824662528', 'username': 'EncriptedU'}, {'user_id': '69133574', 'username': 'hadleywickham'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176943655195762688,1176943655195762688,1569440208000,2019-09-25,16:36:48,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,En el tutorial dictado por  @jbkunst aprendemos sobre la flexibilidad y las opciones de estilo que ofrece el paquete #highcharter #rstatses #LatinR2019 pic.twitter.com/5L3CnWBUmI,['jbkunst'],[],"['https://pbs.twimg.com/media/EFVYAKiXkAAKapF.jpg', 'https://pbs.twimg.com/media/EFVYAKdXoAAPOba.jpg', 'https://pbs.twimg.com/media/EFVYAKdXUAIxX-T.jpg']",0,2,4,"['#highcharter', '#rstatses', '#latinr2019']",[],https://twitter.com/LatinR_Conf/status/1176943655195762688,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176941906829414402,1176939566248452097,1569439791000,2019-09-25,16:29:51,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,And @minebocek 😉,"['mirefresa', 'ledell', 'hadleywickham', 'jbkunst', 'minebocek']",[],[],0,0,1,[],[],https://twitter.com/LatinR_Conf/status/1176941906829414402,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '269394117', 'username': 'mirefresa'}, {'user_id': '21828411', 'username': 'ledell'}, {'user_id': '69133574', 'username': 'hadleywickham'}, {'user_id': '7220752', 'username': 'jbkunst'}, {'user_id': '229564414', 'username': 'minebocek'}]",
1176939646795886593,1176939646795886593,1569439252000,2019-09-25,16:20:52,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando del Workflow de trabajo #LatinR2019 pic.twitter.com/9E3iYdufEp,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVUVpPXUAMJ9Yh.jpg', 'https://pbs.twimg.com/media/EFVUW-fWsAMZlRl.jpg']",0,0,0,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176939646795886593,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176938125890859008,1176937325768691718,1569438890000,2019-09-25,16:14:50,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,La foto correcta sería esta 🙊 pic.twitter.com/X0jhCecbgo,[],[],['https://pbs.twimg.com/media/EFVS-O5X4AUPsJm.jpg'],1,0,5,[],[],https://twitter.com/LatinR_Conf/status/1176938125890859008,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1176937673308684292,1176937673308684292,1569438782000,2019-09-25,16:13:02,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre #testeo de código en la segunda parte del tutorial #LatinR2019 pic.twitter.com/uiLhnBlStd,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVSgyxWsAEcbyq.jpg', 'https://pbs.twimg.com/media/EFVSiu1XUAUs4RX.jpg', 'https://pbs.twimg.com/media/EFVSkFtWkAIDgjK.jpg']",0,1,2,"['#testeo', '#latinr2019']",[],https://twitter.com/LatinR_Conf/status/1176937673308684292,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176937325768691718,1176937325768691718,1569438699000,2019-09-25,16:11:39,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,El workflow que propone @hadleywickham para desarrollar paquetes 📦 incluye enfáticamente tests automatizados 🤖 pic.twitter.com/DDT65YbtdN,['hadleywickham'],[],['https://pbs.twimg.com/media/EFVSQHSW4AAItz-.jpg'],1,0,8,[],[],https://twitter.com/LatinR_Conf/status/1176937325768691718,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176933377238323201,1176933377238323201,1569437758000,2019-09-25,15:55:58,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"☕️ Porque también hay que conversar, se vino el coffee break! pic.twitter.com/IZ54GHdP6c",[],[],['https://pbs.twimg.com/media/EFVOqTBXUAEvdXC.jpg'],0,0,6,[],[],https://twitter.com/LatinR_Conf/status/1176933377238323201,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}]",
1176926098313175040,1176926098313175040,1569436022000,2019-09-25,15:27:02,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre unit testing en #LatinR2019 pic.twitter.com/MsPMweoK3h,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVIAlfWkAIMkon.jpg', 'https://pbs.twimg.com/media/EFVIBTEW4AAwdhw.jpg', 'https://pbs.twimg.com/media/EFVICPMX4AgXv-y.jpg']",0,2,5,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176926098313175040,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176925177759879171,1176925177759879171,1569435803000,2019-09-25,15:23:23,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando de las funciones principales para desarrollar paquetes #LatinR2019 pic.twitter.com/hbMgP1mcmv,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVHKSIXYAAPaLe.jpg', 'https://pbs.twimg.com/media/EFVHLOgWwAUpSX7.jpg', 'https://pbs.twimg.com/media/EFVHMn4WsAIx3G7.jpg']",0,0,4,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176925177759879171,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176924920988786689,1176924920988786689,1569435742000,2019-09-25,15:22:22,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,A full todos haciendo un paquete con @hadleywickham 💪🏼 pic.twitter.com/QefK8Dvh4W,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVG7vTXUAAtNQ7.jpg', 'https://pbs.twimg.com/media/EFVG7viXkAAVMdz.jpg']",0,3,12,[],[],https://twitter.com/LatinR_Conf/status/1176924920988786689,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176924500946051072,1176924500946051072,1569435641000,2019-09-25,15:20:41,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,.@hadleywickham hablando sobre desarrollo de paquetes en #R y contestando preguntas de alumnos #LatinR2019 pic.twitter.com/Ut55YCADBf,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFVGjRkX4AIrisG.jpg', 'https://pbs.twimg.com/media/EFVGkhAXkAATaA8.jpg', 'https://pbs.twimg.com/media/EFVGla0XkAIVC2Z.jpg', 'https://pbs.twimg.com/media/EFVGl6gXoAAT6Xs.jpg']",0,5,13,"['#r', '#latinr2019']",[],https://twitter.com/LatinR_Conf/status/1176924500946051072,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176918926917296128,1176918926917296128,1569434312000,2019-09-25,14:58:32,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"En el tutorial de Visualización de datos, @jbkunst nos muestra algunas funcionalidades del paquete #highcharter en #LatinR2019 #rstases pic.twitter.com/Vq0az0O90z",['jbkunst'],[],"['https://pbs.twimg.com/media/EFVBg3rW4AIb1Lf.jpg', 'https://pbs.twimg.com/media/EFVBg3uX4AAVexq.jpg', 'https://pbs.twimg.com/media/EFVBg3sWwAEf9zs.jpg']",0,4,10,"['#highcharter', '#latinr2019', '#rstases']",[],https://twitter.com/LatinR_Conf/status/1176918926917296128,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176914390693679105,1176914390693679105,1569433231000,2019-09-25,14:40:31,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,@jbkunst nos cuenta en #LatinR2019 sobre qué detalles son importantes al realizar una visualización de datos y cuáles son los errores a evitar #LatinR2019 #highcharter #rstases pic.twitter.com/FjDxXwskhb,['jbkunst'],[],"['https://pbs.twimg.com/media/EFU9YyBWwAISfnN.jpg', 'https://pbs.twimg.com/media/EFU9YyDXoAAn9un.jpg']",0,1,5,"['#latinr2019', '#latinr2019', '#highcharter', '#rstases']",[],https://twitter.com/LatinR_Conf/status/1176914390693679105,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176913623916171267,1176913623916171267,1569433048000,2019-09-25,14:37:28,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"“Si te toma más de 3 minutos hacer un paquete, algo estás haciendo mal. Claro que sería un paquete muy básico” 😱 @hadleywickham nos cuenta acerca de “the whole game”, el nuevo capítulo de su libro para hacer paquetes 📦 pic.twitter.com/U7Z9GjyYnK",['hadleywickham'],[],['https://pbs.twimg.com/media/EFU8rhSWwAEfH5_.jpg'],0,9,32,[],[],https://twitter.com/LatinR_Conf/status/1176913623916171267,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176912752390090752,1176912752390090752,1569432840000,2019-09-25,14:34:00,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,O tutorial sobre Desenvolvimento de Pacotes (Package Development) por @hadleywickham já começou! E o material está disponível em:  https://github.com/hadley/pkg-dev  #LatinR2019 pic.twitter.com/oOK4FJS2fZ,['hadleywickham'],['https://github.com/hadley/pkg-dev'],['https://pbs.twimg.com/media/EFU7zoeXoAI00Uy.jpg'],0,2,5,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176912752390090752,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176911025364488192,1176911025364488192,1569432429000,2019-09-25,14:27:09,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"📌 El material del curso de ""Visualización de datos con Highcharter"" de @jbkunst se encuentra disponible aquí:  http://jkunst.com/LatinR-2019-Highcharter-taller/slides/#1 … #LatinR2019 #rstases #highcharter",['jbkunst'],['http://jkunst.com/LatinR-2019-Highcharter-taller/slides/#1'],[],0,9,22,"['#latinr2019', '#rstases', '#highcharter']",[],https://twitter.com/LatinR_Conf/status/1176911025364488192,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176909939396218887,1176909939396218887,1569432170000,2019-09-25,14:22:50,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,"El material del curso de @hadleywickham ""Package Development"" está disponible en este enlace  https://github.com/hadley/pkg-dev  #LatinR2019",['hadleywickham'],['https://github.com/hadley/pkg-dev'],[],0,20,45,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176909939396218887,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176908086214352898,1176908086214352898,1569431728000,2019-09-25,14:15:28,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Arranca el tutorial de Desarrollo de Paquetes de @hadleywickham 🤩 pic.twitter.com/ffGC4142Bf,['hadleywickham'],[],"['https://pbs.twimg.com/media/EFU3pmaWwAAVAI0.jpg', 'https://pbs.twimg.com/media/EFU3pmZXkAEGWJz.jpg']",0,0,3,[],[],https://twitter.com/LatinR_Conf/status/1176908086214352898,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}]",
1176905711890161670,1176905711890161670,1569431162000,2019-09-25,14:06:02,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Arranca el tutorial de Highcharter dictado por @jbkunst en #LatinR2019 pic.twitter.com/jmamL2CZgp,['jbkunst'],[],['https://pbs.twimg.com/media/EFU1fmbXYAAnNzq.jpg'],1,3,11,['#latinr2019'],[],https://twitter.com/LatinR_Conf/status/1176905711890161670,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
1176902679760687104,1176902679760687104,1569430439000,2019-09-25,13:53:59,Hora estándar de Argentina,943420740891791362,latinr_conf,LatinR,,Comenzaron las acreditaciones para los talleres de @hadleywickham y @jbkunst! 📝 pic.twitter.com/MuC6KrhA0n,"['hadleywickham', 'jbkunst']",[],['https://pbs.twimg.com/media/EFUyu20XkAATgDG.jpg'],1,1,16,[],[],https://twitter.com/LatinR_Conf/status/1176902679760687104,False,,0,,,,,,,"[{'user_id': '943420740891791362', 'username': 'LatinR_Conf'}, {'user_id': '69133574', 'username': 'hadleywickham'}, {'user_id': '7220752', 'username': 'jbkunst'}]",
